2024-03-27 16:42:00+00:00,172.187,172.084,172.291,58.9286,51.9661,50.3362,37.3503
2024-03-27 16:43:00+00:00,172.196,172.103,172.29,66.0377,54.7867,49.9088,38.0748
2024-03-27 16:44:00+00:00,172.192,172.1,172.284,55.7692,60.2452,50.1821,37.8226
2024-03-27 16:45:00+00:00,172.193,172.1,172.287,75,65.6023,49.7285,37.1678
2024-03-27 16:46:00+00:00,172.193,172.1,172.286,89.7959,73.5217,49.5808,37.2743
2024-03-27 16:47:00+00:00,172.2,172.1,172.3,81.7143,82.1701,49.4358,36.6599
2024-03-27 16:48:00+00:00,172.206,172.093,172.318,95.9184,89.1429,49.6197,33.203
2024-03-27 16:49:00+00:00,172.223,172.093,172.352,96.4561,91.3629,49.5653,30.1533
2024-03-27 16:50:00+00:00,172.238,172.106,172.37,86.843,93.0725,49.543,26.5015
2024-03-27 16:51:00+00:00,172.26,172.156,172.363,89.861,91.0534,49.6929,22.1636
2024-03-27 16:52:00+00:00,172.27,172.179,172.362,79.7219,85.4753,49.9455,18.0787
2024-03-27 16:53:00+00:00,172.278,172.196,172.361,79.688,83.0903,49.8745,15.1868
2024-03-27 16:54:00+00:00,172.282,172.214,172.35,55.9512,71.787,50.253,13.5062
2024-03-27 16:55:00+00:00,172.277,172.192,172.362,44.3256,59.9883,50.5108,13.142
2024-03-27 16:56:00+00:00,172.266,172.16,172.373,18.1901,39.489,50.5097,12.2125
2024-03-27 16:57:00+00:00,172.258,172.136,172.379,24.2601,28.9253,50.5481,12.1316
2024-03-27 16:58:00+00:00,172.246,172.117,172.375,27.0113,23.1538,50.4156,12.7533
2024-03-27 16:59:00+00:00,172.23,172.106,172.354,22.9262,24.7325,50.4509,13.8113
2024-03-27 17:00:00+00:00,172.21,172.082,172.338,6.0024,18.6466,50.3782,15.9168
2024-03-27 17:01:00+00:00,172.202,172.094,172.309,54.0216,27.6501,49.8314,16.3319
2024-03-27 17:02:00+00:00,172.197,172.102,172.291,55.9824,38.6688,49.7469,18.1472
2024-03-27 17:03:00+00:00,172.187,172.116,172.258,36.8147,48.9396,49.9135,20.8124
