date,open,highest,lowest,close,volume
2024-01-10 21:24:00+00:00,186.66,186.7,186.64,186.67,2679
2024-01-10 21:25:00+00:00,186.64,186.65,186.6,186.6,3076
2024-01-10 21:26:00+00:00,186.6,186.63,186.57,186.6,2570
2024-01-10 21:27:00+00:00,186.58,186.65,186.57,186.57,8738
2024-01-10 21:28:00+00:00,186.59,186.65,186.58,186.63,6581
2024-01-10 21:29:00+00:00,186.64,186.64,186.62,186.62,832
2024-01-10 21:30:00+00:00,186.64,186.68,186.63,186.63,2502
2024-01-10 21:31:00+00:00,186.61,186.64,186.59,186.64,3468
2024-01-10 21:32:00+00:00,186.64,186.65,186.63,186.63,1200
2024-01-10 21:33:00+00:00,186.65,186.65,186.63,186.63,1127
2024-01-10 21:34:00+00:00,186.6305,186.6305,186.63,186.63,2313
2024-01-10 21:35:00+00:00,186.19,186.19,186.19,186.19,27558
2024-01-10 21:36:00+00:00,186.62,186.63,186.62,186.62,2202
2024-01-10 21:37:00+00:00,186.62,186.62,186.62,186.62,755
2024-01-10 21:38:00+00:00,186.64,186.64,186.63,186.63,860
2024-01-10 21:39:00+00:00,186.61,186.61,186.58,186.58,907
2024-01-10 21:40:00+00:00,186.56,186.56,186.56,186.56,1990
2024-01-10 21:41:00+00:00,186.56,186.6601,186.56,186.6601,2978
2024-01-10 21:44:00+00:00,186.19,186.66,186.19,186.66,1745
2024-01-10 21:45:00+00:00,186.66,186.66,186.66,186.66,343
2024-01-10 21:46:00+00:00,186.6597,186.66,186.6597,186.66,1507
2024-01-10 21:47:00+00:00,186.66,186.66,186.65,186.65,681
2024-01-10 21:48:00+00:00,186.61,186.61,186.61,186.61,571
2024-01-10 21:49:00+00:00,186.63,186.63,186.63,186.63,2779
2024-01-10 21:50:00+00:00,186.66,186.66,186.66,186.66,33295
2024-01-10 21:51:00+00:00,186.66,186.66,186.63,186.63,3894
2024-01-10 21:52:00+00:00,186.65,186.66,186.65,186.66,3309
2024-01-10 21:53:00+00:00,186.63,186.63,186.63,186.63,303
2024-01-10 21:54:00+00:00,186.61,186.61,186.56,186.56,1199
2024-01-10 21:55:00+00:00,186.6,186.67,186.58,186.67,9548
2024-01-10 21:56:00+00:00,186.64,186.64,186.63,186.63,616
2024-01-10 21:57:00+00:00,186.63,186.64,186.63,186.64,1199
2024-01-10 21:58:00+00:00,186.67,186.68,186.67,186.68,1063
2024-01-10 21:59:00+00:00,186.6701,186.68,186.65,186.68,1708
2024-01-10 22:00:00+00:00,186.68,186.68,186.65,186.65,640
2024-01-10 22:03:00+00:00,186.66,186.66,186.66,186.66,576
2024-01-10 22:04:00+00:00,186.6753,186.6753,186.65,186.65,340
2024-01-10 22:05:00+00:00,186.68,186.7,186.68,186.7,1939
2024-01-10 22:06:00+00:00,186.19,186.19,186.19,186.19,25089
2024-01-10 22:07:00+00:00,186.69,186.7,186.69,186.69,1968
2024-01-10 22:08:00+00:00,186.69,186.7097,186.69,186.7097,986
2024-01-10 22:09:00+00:00,186.7,186.72,186.7,186.71,1213
2024-01-10 22:10:00+00:00,186.74,186.74,186.72,186.74,1020
2024-01-10 22:11:00+00:00,186.74,186.74,186.74,186.74,1035
2024-01-10 22:12:00+00:00,186.7241,186.7241,186.7241,186.7241,270
2024-01-10 22:13:00+00:00,186.73,186.73,186.72,186.72,1214
2024-01-10 22:14:00+00:00,186.68,186.72,186.68,186.72,541
2024-01-10 22:16:00+00:00,186.6823,186.6823,186.6823,186.6823,406
2024-01-10 22:17:00+00:00,186.68,186.68,186.68,186.68,1604
2024-01-10 22:18:00+00:00,186.6994,186.6994,186.69,186.69,564
2024-01-10 22:20:00+00:00,186.67,186.69,186.67,186.69,670
2024-01-10 22:21:00+00:00,186.69,186.7,186.69,186.7,794
2024-01-10 22:23:00+00:00,186.69,186.71,186.69,186.71,1334
2024-01-10 22:24:00+00:00,186.72,186.77,186.72,186.75,3432
2024-01-10 22:25:00+00:00,186.75,186.77,186.75,186.76,700
2024-01-10 22:26:00+00:00,186.77,186.77,186.77,186.77,840
2024-01-10 22:28:00+00:00,186.76,186.77,186.76,186.76,837
2024-01-10 22:29:00+00:00,186.76,186.76,186.76,186.76,219
2024-01-10 22:30:00+00:00,186.76,186.78,186.76,186.78,1632
2024-01-10 22:31:00+00:00,186.76,186.76,186.76,186.76,388
2024-01-10 22:32:00+00:00,186.77,186.77,186.75,186.75,692
2024-01-10 22:33:00+00:00,186.75,186.75,186.75,186.75,605775
2024-01-10 22:34:00+00:00,186.75,186.75,186.75,186.75,257
2024-01-10 22:35:00+00:00,186.78,186.78,186.78,186.78,267
2024-01-10 22:36:00+00:00,186.78,186.78,186.76,186.76,728
2024-01-10 22:37:00+00:00,186.76,186.76,186.75,186.75,2381
2024-01-10 22:40:00+00:00,186.72,186.72,186.72,186.72,151
2024-01-10 22:41:00+00:00,186.7,186.7,186.7,186.7,1707
2024-01-10 22:42:00+00:00,186.71,186.71,186.69,186.69,1223
2024-01-10 22:43:00+00:00,186.71,186.71,186.7,186.7,354
2024-01-10 22:44:00+00:00,186.7,186.7,186.69,186.7,3141
2024-01-10 22:46:00+00:00,186.69,186.69,186.69,186.69,1168
2024-01-10 22:47:00+00:00,186.69,186.69,186.69,186.69,5524
2024-01-10 22:48:00+00:00,186.65,186.65,186.64,186.64,957
2024-01-10 22:50:00+00:00,186.61,186.62,186.61,186.62,650
2024-01-10 22:51:00+00:00,186.62,186.63,186.62,186.63,1343
2024-01-10 22:52:00+00:00,186.62,186.62,186.62,186.62,405
2024-01-10 22:53:00+00:00,186.63,186.66,186.63,186.66,1186
2024-01-10 22:54:00+00:00,186.62,186.62,186.62,186.62,509
2024-01-10 22:56:00+00:00,186.62,186.62,186.62,186.62,376
2024-01-10 22:57:00+00:00,186.19,186.19,186.19,186.19,29091
2024-01-10 22:59:00+00:00,186.6,186.61,186.6,186.61,882
2024-01-10 23:00:00+00:00,186.6,186.6,186.6,186.6,625
2024-01-10 23:01:00+00:00,186.6,186.6,186.52,186.52,4050
2024-01-10 23:02:00+00:00,186.51,186.51,186.51,186.51,833
2024-01-10 23:03:00+00:00,186.52,186.52,186.5,186.5,1847
2024-01-10 23:04:00+00:00,186.54,186.58,186.52,186.58,614
2024-01-10 23:06:00+00:00,186.51,186.51,186.51,186.51,723
2024-01-10 23:08:00+00:00,186.507,186.507,186.507,186.507,411
2024-01-10 23:09:00+00:00,186.5,186.5,186.5,186.5,714
2024-01-10 23:10:00+00:00,186.52,186.55,186.51,186.55,2101
2024-01-10 23:12:00+00:00,186.5207,186.5207,186.5207,186.5207,417
2024-01-10 23:13:00+00:00,186.55,186.55,186.53,186.53,2624
2024-01-10 23:15:00+00:00,186.6,186.6299,186.6,186.6299,1320
2024-01-10 23:16:00+00:00,186.52,186.52,186.52,186.52,650
2024-01-10 23:17:00+00:00,186.53,186.53,186.53,186.53,257
2024-01-10 23:18:00+00:00,186.53,186.53,186.51,186.51,818
2024-01-10 23:19:00+00:00,186.56,186.57,186.56,186.57,913
2024-01-10 23:21:00+00:00,186.5,186.5,186.5,186.5,264
2024-01-10 23:24:00+00:00,186.58,186.58,186.52,186.52,1263
2024-01-10 23:28:00+00:00,186.59,186.59,186.59,186.59,1624
2024-01-10 23:29:00+00:00,186.59,186.59,186.59,186.59,4716
2024-01-10 23:30:00+00:00,186.59,186.6,186.59,186.6,529
2024-01-10 23:31:00+00:00,186.63,186.63,186.63,186.63,1200
2024-01-10 23:32:00+00:00,186.64,186.65,186.6,186.6,712
2024-01-10 23:33:00+00:00,186.63,186.63,186.6,186.63,494
2024-01-10 23:35:00+00:00,186.6007,186.6007,186.6007,186.6007,216
2024-01-10 23:36:00+00:00,186.63,186.63,186.63,186.63,471
2024-01-10 23:39:00+00:00,186.6,186.6,186.6,186.6,1123
2024-01-10 23:40:00+00:00,186.6,186.6,186.6,186.6,291
2024-01-10 23:42:00+00:00,186.5801,186.63,186.55,186.55,2005
2024-01-10 23:45:00+00:00,186.59,186.59,186.59,186.59,311
2024-01-10 23:47:00+00:00,186.6,186.6,186.6,186.6,475
2024-01-10 23:48:00+00:00,186.6,186.6,186.6,186.6,235
2024-01-10 23:55:00+00:00,186.56,186.6279,186.56,186.6279,572
2024-01-10 23:56:00+00:00,186.62,186.62,186.62,186.62,332
2024-01-10 23:59:00+00:00,186.6282,186.6282,186.6,186.6,1316
2024-01-11 00:01:00+00:00,186.59,186.59,186.59,186.59,124
2024-01-11 00:08:00+00:00,186.57,186.57,186.57,186.57,126
2024-01-11 00:09:00+00:00,186.57,186.58,186.57,186.58,1181
2024-01-11 00:11:00+00:00,186.57,186.57,186.57,186.57,242
2024-01-11 00:14:00+00:00,186.58,186.58,186.56,186.56,337
2024-01-11 00:16:00+00:00,186.57,186.57,186.57,186.57,259
2024-01-11 00:17:00+00:00,186.57,186.57,186.57,186.57,383
2024-01-11 00:18:00+00:00,186.56,186.56,186.56,186.56,365
2024-01-11 00:19:00+00:00,186.56,186.56,186.55,186.55,976
2024-01-11 00:21:00+00:00,186.55,186.55,186.55,186.55,2322
2024-01-11 00:22:00+00:00,186.57,186.57,186.57,186.57,423
2024-01-11 00:23:00+00:00,186.57,186.57,186.57,186.57,248
2024-01-11 00:25:00+00:00,186.53,186.53,186.5,186.52,1590
2024-01-11 00:27:00+00:00,186.5,186.5,186.5,186.5,388
2024-01-11 00:28:00+00:00,186.41,186.41,186.4,186.4,1468
2024-01-11 00:29:00+00:00,186.4,186.4,186.4,186.4,1052
2024-01-11 00:30:00+00:00,186.43,186.43,186.4,186.4,618
2024-01-11 00:32:00+00:00,186.47,186.47,186.47,186.47,1227
2024-01-11 00:33:00+00:00,186.45,186.45,186.45,186.45,246
2024-01-11 00:35:00+00:00,186.47,186.47,186.47,186.47,222
2024-01-11 00:36:00+00:00,186.45,186.45,186.45,186.45,414
2024-01-11 00:37:00+00:00,186.48,186.48,186.48,186.48,169
2024-01-11 00:38:00+00:00,186.43,186.43,186.43,186.43,343
2024-01-11 00:40:00+00:00,186.4699,186.4699,186.4699,186.4699,392
2024-01-11 00:41:00+00:00,186.47,186.47,186.47,186.47,483
2024-01-11 00:42:00+00:00,186.44,186.44,186.44,186.44,180
2024-01-11 00:43:00+00:00,186.5,186.51,186.5,186.51,1274
2024-01-11 00:45:00+00:00,186.51,186.59,186.51,186.59,1325
2024-01-11 00:47:00+00:00,186.58,186.59,186.58,186.59,638
2024-01-11 00:48:00+00:00,186.59,186.59,186.59,186.59,4511
2024-01-11 00:49:00+00:00,186.63,186.63,186.6,186.6,1184
2024-01-11 00:50:00+00:00,186.65,186.65,186.65,186.65,150
2024-01-11 00:54:00+00:00,186.66,186.66,186.66,186.66,1341
2024-01-11 00:55:00+00:00,186.61,186.61,186.61,186.61,296
2024-01-11 00:56:00+00:00,186.6,186.6483,186.6,186.6,5798
2024-01-11 00:57:00+00:00,186.6,186.61,186.6,186.61,1030
2024-01-11 00:58:00+00:00,186.42,186.6,186.42,186.6,1806
2024-01-11 00:59:00+00:00,186.6,186.7,186.6,186.7,624
2024-01-11 09:00:00+00:00,187,187.16,187,187.16,1850
2024-01-11 09:02:00+00:00,187.1,187.13,187.1,187.13,1518
2024-01-11 09:03:00+00:00,187.1,187.1,187,187,3179
2024-01-11 09:05:00+00:00,186.98,187,186.96,187,9478
2024-01-11 09:10:00+00:00,186.82,186.84,186.81,186.84,1785
2024-01-11 09:11:00+00:00,186.84,186.84,186.84,186.84,203
2024-01-11 09:12:00+00:00,186.88,186.88,186.88,186.88,286
2024-01-11 09:13:00+00:00,186.88,186.88,186.88,186.88,150
2024-01-11 09:14:00+00:00,186.89,186.89,186.89,186.89,1002
2024-01-11 09:15:00+00:00,186.88,186.88,186.88,186.88,1231
2024-01-11 09:20:00+00:00,186.94,186.94,186.9,186.9,973
2024-01-11 09:22:00+00:00,186.91,186.95,186.91,186.95,1287
2024-01-11 09:23:00+00:00,187,187,187,187,294
2024-01-11 09:24:00+00:00,186.97,186.97,186.97,186.97,274
2024-01-11 09:25:00+00:00,186.92,186.92,186.9,186.9,2915
2024-01-11 09:29:00+00:00,186.93,186.93,186.93,186.93,160
2024-01-11 09:30:00+00:00,186.86,186.86,186.86,186.86,1247
2024-01-11 09:31:00+00:00,186.85,186.85,186.85,186.85,757
2024-01-11 09:33:00+00:00,186.85,186.85,186.85,186.85,794
2024-01-11 09:34:00+00:00,186.85,186.85,186.85,186.85,1673
2024-01-11 09:36:00+00:00,186.88,186.88,186.88,186.88,494
2024-01-11 09:39:00+00:00,186.85,186.85,186.85,186.85,387
2024-01-11 09:42:00+00:00,186.88,186.88,186.88,186.88,509
2024-01-11 09:43:00+00:00,186.9,186.9,186.9,186.9,172
2024-01-11 09:46:00+00:00,186.86,186.86,186.86,186.86,350
2024-01-11 09:48:00+00:00,186.93,186.93,186.93,186.93,503
2024-01-11 09:51:00+00:00,186.92,186.92,186.92,186.92,303
2024-01-11 09:53:00+00:00,186.91,186.91,186.91,186.91,218
2024-01-11 10:03:00+00:00,187,187,187,187,448
2024-01-11 10:09:00+00:00,187,187.05,187,187.05,3647
2024-01-11 10:15:00+00:00,187.04,187.04,187.04,187.04,1294
2024-01-11 10:17:00+00:00,187.02,187.05,187.02,187.05,1212
2024-01-11 10:18:00+00:00,187.03,187.03,187.03,187.03,1109
2024-01-11 10:26:00+00:00,187.05,187.05,187.05,187.05,210
2024-01-11 10:28:00+00:00,187.07,187.1,187.07,187.09,2291
2024-01-11 10:38:00+00:00,187.13,187.13,187.13,187.13,746
2024-01-11 10:40:00+00:00,187.08,187.08,187.08,187.08,391
2024-01-11 10:45:00+00:00,187.02,187.02,187.02,187.02,383
2024-01-11 10:55:00+00:00,187.04,187.04,187.04,187.04,516
2024-01-11 11:03:00+00:00,187.15,187.15,187.15,187.15,857
2024-01-11 11:04:00+00:00,187.2,187.25,187.2,187.25,1272
2024-01-11 11:05:00+00:00,187.3,187.3,187.3,187.3,2385
2024-01-11 11:09:00+00:00,187.39,187.39,187.39,187.39,182
2024-01-11 11:10:00+00:00,187.4,187.4,187.4,187.4,1583
2024-01-11 11:18:00+00:00,187.42,187.42,187.42,187.42,513
2024-01-11 11:25:00+00:00,187.35,187.35,187.35,187.35,438
2024-01-11 11:27:00+00:00,187.35,187.35,187.35,187.35,399
2024-01-11 11:31:00+00:00,187.25,187.25,187.25,187.25,196
2024-01-11 11:33:00+00:00,187.23,187.23,187.23,187.23,490
2024-01-11 11:35:00+00:00,187.29,187.29,187.29,187.29,241
2024-01-11 11:38:00+00:00,187.25,187.25,187.25,187.25,299
2024-01-11 11:39:00+00:00,187.25,187.25,187.25,187.25,267
2024-01-11 11:41:00+00:00,187.25,187.25,187.25,187.25,776
2024-01-11 11:45:00+00:00,187.18,187.18,187.18,187.18,1250
2024-01-11 11:46:00+00:00,187.18,187.18,187.18,187.18,1470
2024-01-11 11:47:00+00:00,187.16,187.16,187.13,187.13,1017
2024-01-11 11:56:00+00:00,187.26,187.26,187.26,187.26,526
2024-01-11 11:58:00+00:00,187.2,187.2,187.2,187.2,516
2024-01-11 12:00:00+00:00,187.18,187.26,187.11,187.15,5683
2024-01-11 12:01:00+00:00,187.17,187.24,187.15,187.24,5220
2024-01-11 12:02:00+00:00,187.25,187.27,187.13,187.13,4584
2024-01-11 12:03:00+00:00,187.2,187.2,187.2,187.2,560
2024-01-11 12:05:00+00:00,187.2,187.25,187.2,187.24,3009
2024-01-11 12:06:00+00:00,187.24,187.24,187.24,187.24,466
2024-01-11 12:07:00+00:00,187.24,187.24,187.24,187.24,116
2024-01-11 12:08:00+00:00,187.24,187.25,187.24,187.24,2482
2024-01-11 12:09:00+00:00,187.25,187.27,187.2,187.2,2439
2024-01-11 12:11:00+00:00,187.2,187.2,187.2,187.2,2044
2024-01-11 12:12:00+00:00,187.2,187.2,187.18,187.18,884
2024-01-11 12:13:00+00:00,187.18,187.18,187.18,187.18,718
2024-01-11 12:14:00+00:00,187.18,187.18,187.18,187.18,763
2024-01-11 12:15:00+00:00,187.19,187.19,187.19,187.19,2023
2024-01-11 12:16:00+00:00,187.15,187.15,187.15,187.15,2423
2024-01-11 12:17:00+00:00,187.11,187.11,187.1,187.1,1622
2024-01-11 12:18:00+00:00,187.1,187.1,187.1,187.1,769
2024-01-11 12:20:00+00:00,187.07,187.1,187.07,187.1,2190
2024-01-11 12:21:00+00:00,187.14,187.14,187.14,187.14,408
2024-01-11 12:25:00+00:00,187.12,187.12,187.12,187.12,1279
2024-01-11 12:28:00+00:00,187.12,187.12,187.12,187.12,2056
2024-01-11 12:29:00+00:00,187.12,187.12,187.1,187.12,2603
2024-01-11 12:30:00+00:00,187.15,187.15,187.15,187.15,2368
2024-01-11 12:33:00+00:00,187.06,187.06,187.06,187.06,617
2024-01-11 12:34:00+00:00,187.06,187.06,187.06,187.06,1188
2024-01-11 12:36:00+00:00,187.1,187.14,187.1,187.14,1491
2024-01-11 12:38:00+00:00,187.1,187.1,187.09,187.1,944
2024-01-11 12:40:00+00:00,187.07,187.08,187.07,187.08,1641
2024-01-11 12:41:00+00:00,187.08,187.08,187.08,187.08,520
2024-01-11 12:43:00+00:00,187.05,187.05,187.05,187.05,536
2024-01-11 12:44:00+00:00,187.08,187.08,187.08,187.08,1007
2024-01-11 12:45:00+00:00,187.01,187.01,187.01,187.01,719
2024-01-11 12:48:00+00:00,187.07,187.07,187.07,187.07,1222
2024-01-11 12:49:00+00:00,187,187,187,187,643
2024-01-11 12:51:00+00:00,187,187,187,187,3179
2024-01-11 12:54:00+00:00,187.05,187.05,187.03,187.03,1121
2024-01-11 12:55:00+00:00,186.98,186.98,186.98,186.98,601
2024-01-11 12:56:00+00:00,186.97,186.98,186.95,186.98,1358
2024-01-11 12:58:00+00:00,186.95,186.95,186.95,186.95,727
2024-01-11 12:59:00+00:00,186.95,186.95,186.95,186.95,534
2024-01-11 13:00:00+00:00,187.24,187.25,186.91,186.9594,41253
2024-01-11 13:01:00+00:00,186.95,187.15,186.9,187.15,7410
2024-01-11 13:02:00+00:00,186.86,186.96,186.76,186.92,11100
2024-01-11 13:03:00+00:00,186.92,187.15,186.82,187,4370
2024-01-11 13:04:00+00:00,186.81,186.91,186.81,186.91,5887
2024-01-11 13:05:00+00:00,186.92,186.96,186.92,186.96,2023
2024-01-11 13:07:00+00:00,186.95,186.9599,186.9181,186.9181,775
2024-01-11 13:10:00+00:00,186.9499,186.95,186.92,186.92,2920
2024-01-11 13:11:00+00:00,186.91,186.91,186.91,186.91,1035
2024-01-11 13:13:00+00:00,186.9044,186.95,186.9,186.95,3164
2024-01-11 13:14:00+00:00,186.9,186.9,186.9,186.9,390
2024-01-11 13:15:00+00:00,186.9,186.9,186.9,186.9,804
2024-01-11 13:16:00+00:00,186.88,186.9,186.88,186.9,3000
2024-01-11 13:17:00+00:00,186.95,186.95,186.95,186.95,815
2024-01-11 13:18:00+00:00,186.949,186.96,186.949,186.96,5204
2024-01-11 13:20:00+00:00,186.95,186.96,186.93,186.93,3703
2024-01-11 13:21:00+00:00,186.96,186.96,186.96,186.96,1401
2024-01-11 13:22:00+00:00,186.96,186.96,186.93,186.96,1390
2024-01-11 13:23:00+00:00,186.93,186.93,186.9216,186.9216,723
2024-01-11 13:24:00+00:00,186.93,186.95,186.92,186.95,4793
2024-01-11 13:25:00+00:00,186.95,186.95,186.95,186.95,414
2024-01-11 13:26:00+00:00,186.93,186.93,186.9297,186.93,2248
2024-01-11 13:27:00+00:00,186.9293,186.95,186.92,186.95,1661
2024-01-11 13:28:00+00:00,186.92,186.92,186.9,186.9,2247
2024-01-11 13:29:00+00:00,186.91,187,186.91,186.95,8071
2024-01-11 13:30:00+00:00,186.95,187.14,185.7,186.02,39955
2024-01-11 13:31:00+00:00,186.02,186.19,185.701,185.75,24157
2024-01-11 13:32:00+00:00,185.7883,186,185.68,186,16037
2024-01-11 13:33:00+00:00,186.03,186.25,185.99,186.25,10245
2024-01-11 13:34:00+00:00,186.49,186.5,186.2608,186.3,17088
2024-01-11 13:35:00+00:00,186.22,186.45,186.11,186.45,7163
2024-01-11 13:36:00+00:00,186.48,186.54,186.3501,186.54,13669
2024-01-11 13:37:00+00:00,186.5,186.54,186.35,186.35,8155
2024-01-11 13:38:00+00:00,186.33,186.38,186.1,186.12,7122
2024-01-11 13:39:00+00:00,186.11,186.28,186.1,186.14,15058
2024-01-11 13:40:00+00:00,186.15,186.19,186.03,186.04,12444
2024-01-11 13:41:00+00:00,186,186.02,185.8,185.9,14167
2024-01-11 13:42:00+00:00,185.88,186.18,185.87,186.14,16448
2024-01-11 13:43:00+00:00,186.14,186.23,186.01,186.21,21190
2024-01-11 13:44:00+00:00,186.0548,186.0548,185.91,185.91,6562
2024-01-11 13:45:00+00:00,185.91,186.2,185.91,186.1892,6626
2024-01-11 13:46:00+00:00,186.19,186.2394,186.1139,186.2,9159
2024-01-11 13:47:00+00:00,186.19,186.24,186.1129,186.15,3815
2024-01-11 13:48:00+00:00,186.2,186.2,186.2,186.2,629
2024-01-11 13:49:00+00:00,186.18,186.18,185.9,185.96,10508
2024-01-11 13:50:00+00:00,185.96,186.04,185.9127,185.96,3379
2024-01-11 13:51:00+00:00,186,186.07,185.95,186.07,2704
2024-01-11 13:52:00+00:00,186.0008,186.0008,186,186,1321
2024-01-11 13:53:00+00:00,185.95,185.95,185.9426,185.9426,1755
2024-01-11 13:54:00+00:00,185.93,185.93,185.85,185.85,8852
2024-01-11 13:55:00+00:00,185.9,185.9492,185.9,185.9492,2876
2024-01-11 13:56:00+00:00,185.95,185.95,185.88,185.88,3825
2024-01-11 13:57:00+00:00,185.86,185.88,185.75,185.75,11300
2024-01-11 13:58:00+00:00,185.72,185.73,185.63,185.68,12267
2024-01-11 13:59:00+00:00,185.6119,185.64,185.58,185.64,8246
2024-01-11 14:00:00+00:00,185.65,185.75,185.61,185.74,5385
2024-01-11 14:01:00+00:00,185.6074,185.75,185.6074,185.75,7503
2024-01-11 14:02:00+00:00,185.85,185.8935,185.71,185.71,5110
2024-01-11 14:03:00+00:00,185.73,185.83,185.7,185.83,4586
2024-01-11 14:04:00+00:00,185.84,185.84,185.7,185.7,2865
2024-01-11 14:05:00+00:00,185.8,185.91,185.8,185.8,5748
2024-01-11 14:06:00+00:00,185.78,185.83,185.78,185.83,3238
2024-01-11 14:07:00+00:00,185.81,185.9,185.81,185.9,3973
2024-01-11 14:08:00+00:00,185.91,186.123,185.91,186.07,39081
2024-01-11 14:09:00+00:00,186.03,186.1,186.03,186.1,4558
2024-01-11 14:10:00+00:00,186.1,186.25,186.09,186.15,14686
2024-01-11 14:11:00+00:00,186.1,186.1,186.0107,186.1,5937
2024-01-11 14:12:00+00:00,186.04,186.04,186.02,186.04,7284
2024-01-11 14:13:00+00:00,186.04,186.09,186.0001,186.0001,4669
2024-01-11 14:14:00+00:00,186.06,186.06,186.05,186.05,865
2024-01-11 14:15:00+00:00,186.07,186.19,186.07,186.19,5422
2024-01-11 14:16:00+00:00,186.14,186.18,186.12,186.17,5326
2024-01-11 14:17:00+00:00,186.09,186.09,186.09,186.09,1537
2024-01-11 14:18:00+00:00,186.09,186.13,186.09,186.1201,2398
2024-01-11 14:19:00+00:00,186.12,186.2,186.12,186.2,11645
2024-01-11 14:20:00+00:00,186.2,186.2,186.15,186.16,6938
2024-01-11 14:21:00+00:00,186.16,186.19,186.16,186.19,1845
2024-01-11 14:22:00+00:00,186.2,186.2,186.2,186.2,1495
2024-01-11 14:23:00+00:00,186.18,186.2,186.15,186.15,3123
2024-01-11 14:24:00+00:00,186.12,186.15,186.12,186.15,1618
2024-01-11 14:25:00+00:00,186.14,186.2124,186.13,186.21,4434
2024-01-11 14:26:00+00:00,186.21,186.3,186.16,186.3,8577
2024-01-11 14:27:00+00:00,186.3,186.4,186.21,186.4,11528
2024-01-11 14:28:00+00:00,186.4,186.48,186.4,186.45,9759
2024-01-11 14:29:00+00:00,186.5,186.62,186.45,186.51,25044
2024-01-11 14:30:00+00:00,186.54,187.05,186.4,186.91,1025129
2024-01-11 14:31:00+00:00,186.915,187.0399,186.68,186.83,210628
2024-01-11 14:32:00+00:00,186.8,186.905,186.35,186.42,291210
2024-01-11 14:33:00+00:00,186.45,186.8,186.35,186.7,294899
2024-01-11 14:34:00+00:00,186.715,186.8,186.68,186.75,192622
2024-01-11 14:35:00+00:00,186.75,186.79,186.57,186.6,200671
2024-01-11 14:36:00+00:00,186.59,186.77,186.2902,186.31,236396
2024-01-11 14:37:00+00:00,186.315,186.33,186.0627,186.145,329605
2024-01-11 14:38:00+00:00,186.15,186.16,185.81,185.85,259515
2024-01-11 14:39:00+00:00,185.85,185.91,185.64,185.66,245853
2024-01-11 14:40:00+00:00,185.67,185.865,185.5,185.627,337651
2024-01-11 14:41:00+00:00,185.61,185.6433,185.32,185.42,210105
2024-01-11 14:42:00+00:00,185.43,185.46,185.1524,185.18,214809
2024-01-11 14:43:00+00:00,185.19,185.365,185.09,185.09,256587
2024-01-11 14:44:00+00:00,185.0899,185.26,185.08,185.17,209739
2024-01-11 14:45:00+00:00,185.165,185.3,185.11,185.16,221049
2024-01-11 14:46:00+00:00,185.165,185.215,184.98,184.99,251685
2024-01-11 14:47:00+00:00,185.005,185.04,184.8,184.99,272268
2024-01-11 14:48:00+00:00,184.995,185.02,184.855,184.955,189509
2024-01-11 14:49:00+00:00,184.96,184.96,184.675,184.74,197348
2024-01-11 14:50:00+00:00,184.755,184.88,184.65,184.7301,194789
2024-01-11 14:51:00+00:00,184.72,184.92,184.685,184.8567,174668
2024-01-11 14:52:00+00:00,184.86,184.8901,184.6058,184.75,198300
2024-01-11 14:53:00+00:00,184.73,184.82,184.6,184.74,153081
2024-01-11 14:54:00+00:00,184.75,184.99,184.75,184.9077,171928
2024-01-11 14:55:00+00:00,184.91,184.92,184.77,184.87,163003
2024-01-11 14:56:00+00:00,184.87,184.99,184.73,184.7344,197982
2024-01-11 14:57:00+00:00,184.75,184.83,184.68,184.715,129012
2024-01-11 14:58:00+00:00,184.715,184.815,184.71,184.71,111451
2024-01-11 14:59:00+00:00,184.705,184.76,184.66,184.72,174511
2024-01-11 15:00:00+00:00,184.735,184.7698,184.49,184.53,317623
2024-01-11 15:01:00+00:00,184.53,184.57,184.38,184.57,281963
2024-01-11 15:02:00+00:00,184.58,184.64,184.4,184.43,174552
2024-01-11 15:03:00+00:00,184.43,184.43,184.27,184.2797,168944
2024-01-11 15:04:00+00:00,184.275,184.3,184.04,184.07,194111
2024-01-11 15:05:00+00:00,184.085,184.09,183.81,183.8603,394978
2024-01-11 15:06:00+00:00,183.87,184.01,183.66,183.67,223149
2024-01-11 15:07:00+00:00,183.68,183.98,183.6602,183.9,241851
2024-01-11 15:08:00+00:00,183.92,183.97,183.85,183.93,138569
2024-01-11 15:09:00+00:00,183.925,183.9399,183.73,183.85,187566
2024-01-11 15:10:00+00:00,183.86,183.86,183.62,183.72,268964
2024-01-11 15:11:00+00:00,183.7238,183.88,183.67,183.88,172962
2024-01-11 15:12:00+00:00,183.88,183.9699,183.76,183.8697,148964
2024-01-11 15:13:00+00:00,183.86,184.08,183.86,184.08,166315
2024-01-11 15:14:00+00:00,184.06,184.13,184.005,184.005,155238
2024-01-11 15:15:00+00:00,184.01,184.09,183.92,184.09,186203
2024-01-11 15:16:00+00:00,184.09,184.265,184.02,184.21,170815
2024-01-11 15:17:00+00:00,184.2107,184.345,184.2107,184.32,141984
2024-01-11 15:18:00+00:00,184.32,184.44,184.285,184.3557,167036
2024-01-11 15:19:00+00:00,184.35,184.51,184.35,184.49,157469
2024-01-11 15:20:00+00:00,184.49,184.49,184.29,184.315,165191
2024-01-11 15:21:00+00:00,184.315,184.45,184.29,184.41,100121
2024-01-11 15:22:00+00:00,184.41,184.485,184.31,184.34,155607
